"id","label","type","x","y"
"am_99554","WP-3-690: Kapitel 3: Berlin gestaltet Zukunft","amendment",-69.9017791748047,-39.0394287109375
"am_99555","WP-3-710: Kapitel 3: Berlin gestaltet Zukunft","amendment",-70.2329940795898,-38.9751625061035
"am_99556","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-68.2336959838867,-39.9818420410156
"am_99557","WP-6-565: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-68.1781921386719,-38.4784545898438
"am_99558","WP-1-060: Kapitel 1: Berlin bleibt lebenswert","amendment",-70.98291015625,-22.9103965759277
"am_99559","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-70.3595352172852,-35.5243148803711
"am_99560","WP-1-194: Kapitel 1: Berlin bleibt lebenswert","amendment",-78.7727584838867,-29.7938442230225
"am_99561","WP-1-263: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.671875,-27.854642868042
"am_99562","WP-1-474: Kapitel 1: Berlin bleibt lebenswert","amendment",-76.0732879638672,-25.8853931427002
"am_99563","WP-4-094: Kapitel 4: Berlin lebt Vielfalt","amendment",-67.4017715454102,-36.7908401489258
"am_99564","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.5445022583008,-31.3998374938965
"am_99565","WP-0-010: Präambel","amendment",-67.4612045288086,-29.8398990631104
"am_99566","WP-5-448: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-64.4089050292969,-36.4121589660645
"am_99567","WP-0-030-4: Präambel","amendment",-64.7743072509766,-39.0185966491699
"am_99570","WP-1-003-2: Kapitel 1: Berlin bleibt lebenswert","amendment",-64.5955505371094,-39.2696418762207
"am_99571","WP-1-160: Kapitel 1: Berlin bleibt lebenswert","amendment",-66.7803192138672,-37.8362808227539
"am_99572","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.0730667114258,-26.3212718963623
"am_99574","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.7794036865234,-28.4364223480225
"am_99575","WP-3-017: Kapitel 3: Berlin gestaltet Zukunft","amendment",-61.0940399169922,-37.9563636779785
"am_99578","WP-5-378: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-63.5881805419922,-37.3219108581543
"am_99581","WP-6-318: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-67.8084106445312,-36.530891418457
"am_99583","WP-5-416: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-65.0630950927734,-38.2888717651367
"am_99588","WP-6-000: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-64.4937133789062,-38.7447204589844
"am_99590","WP-6-001: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-64.317497253418,-38.8012962341309
"am_99591","WP-5-120: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-74.0219497680664,-29.5168571472168
"am_99613","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-75.4866409301758,-35.8922004699707
"am_99615","WP-6-429: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-61.2103805541992,-39.9317817687988
"am_99616","WP-2-186: Kapitel 2: Berlin hält zusammen","amendment",-62.6921501159668,-44.002758026123
"am_99617","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-62.3317375183105,-42.3632850646973
"am_99618","WP-3-580: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.8014831542969,-30.0018501281738
"am_99619","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-63.0749168395996,-37.4787368774414
"am_99620","WP-5-183: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-63.3520011901855,-41.3503570556641
"am_99621","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-62.4073066711426,-35.867603302002
"am_99622","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-60.0686874389648,-37.0524826049805
"am_99624","WP-5-815: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-63.4344635009766,-41.6139793395996
"am_99626","WP-5-824-2: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-59.9389915466309,-38.5026817321777
"am_99627","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-57.7106399536133,-43.43017578125
"am_99631","WP-3-261: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.8534240722656,-33.4569778442383
"am_99632","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-61.0512809753418,-43.4233703613281
"am_99635","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-71.4263687133789,-33.8532829284668
"am_99636","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-60.1178283691406,-44.3318901062012
"am_99637","WP-5-045: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-71.3666152954102,-33.518196105957
"am_99638","WP-6-543: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-71.7355575561523,-33.0198822021484
"am_99639","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-58.0372314453125,-44.5600471496582
"am_99640","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-60.0977935791016,-42.4729118347168
"am_99641","WP-5-276: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-66.1205749511719,-40.905460357666
"am_99644","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-57.9824295043945,-42.6216316223145
"am_99645","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-57.9938926696777,-41.3485298156738
"am_99653","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-71.8744049072266,-38.8067474365234
"am_99654","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-62.9264488220215,-40.3238830566406
"am_99655","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-62.8160209655762,-40.1880378723145
"am_99656","WP-4-744: Kapitel 4: Berlin lebt Vielfalt","amendment",-68.5156707763672,-36.7833595275879
"am_99657","WP-3-443: Kapitel 3: Berlin gestaltet Zukunft","amendment",-71.886344909668,-39.1167297363281
"am_99658","WP-5-487: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-67.1366119384766,-39.4960441589355
"am_99659","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-62.6693153381348,-40.0101890563965
"am_99660","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-62.7169227600098,-39.7020225524902
"am_99661","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-63.041187286377,-39.1468811035156
"am_99662","WP-3-241: Kapitel 3: Berlin gestaltet Zukunft","amendment",-65.3974075317383,-37.1914405822754
"am_99663","WP-4-580: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.1718292236328,-37.3732681274414
"am_99664","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-67.9024658203125,-37.0954399108887
"am_99665","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-60.2763900756836,-43.1088027954102
"am_99666","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-63.2018127441406,-40.533805847168
"am_99667","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-55.2307319641113,-45.2783508300781
"am_99668","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-60.7022514343262,-43.0812530517578
"am_99669","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-58.5098419189453,-43.4660491943359
"am_99672","WP-3-222-2: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.3261413574219,-33.95166015625
"am_99673","WP-4-359: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.8528060913086,-32.3913116455078
"am_99674","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.0535659790039,-29.199348449707
"am_99675","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.5824508666992,-29.0304832458496
"am_99676","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-61.7699317932129,-29.6075000762939
"am_99677","WP-5-826: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.949462890625,-29.1037311553955
"am_99678","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.377082824707,-28.1268177032471
"am_99679","WP-4-532: Kapitel 4: Berlin lebt Vielfalt","amendment",-65.5527496337891,-36.6829566955566
"am_99680","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.4912185668945,-27.7738056182861
"am_99681","WP-5-389: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-74.9595718383789,-29.2317180633545
"am_99683","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.5840835571289,-28.0042343139648
"am_99684","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-76.2838516235352,-25.1796321868896
"am_99685","WP-5-513: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.4584121704102,-27.93434715271
"am_99686","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.9897613525391,-28.0629863739014
"am_99687","WP-5-057: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-71.0648956298828,-32.9061126708984
"am_99688","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.0863189697266,-28.1881618499756
"am_99689","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-64.2373123168945,-20.894552230835
"am_99690","WP-2-131: Kapitel 2: Berlin hält zusammen","amendment",-70.3171005249023,-30.3935451507568
"am_99691","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.4979629516602,-28.5077018737793
"am_99693","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.806770324707,-26.8590240478516
"am_99696","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-77.8166351318359,-32.4542770385742
"am_99697","WP-2-237: Kapitel 2: Berlin hält zusammen","amendment",-71.3277053833008,-30.3463459014893
"am_99698","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.4203414916992,-27.640645980835
"am_99699","WP-2-315: Kapitel 2: Berlin hält zusammen","amendment",-72.1078109741211,-31.2883186340332
"am_99700","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.3398361206055,-26.2574481964111
"am_99701","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-78.4980850219727,-27.1508750915527
"am_99702","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-76.1024169921875,-28.6801872253418
"am_99703","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.9544448852539,-29.5078659057617
"am_99704","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.522705078125,-28.1112995147705
"am_99705","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-79.2998046875,-31.3606090545654
"am_99706","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.5467681884766,-28.5055103302002
"am_99707","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.1596069335938,-28.8589096069336
"am_99708","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.3594055175781,-28.8927364349365
"am_99709","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.2609710693359,-30.3716564178467
"am_99710","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.3099670410156,-29.2334270477295
"am_99711","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.6898574829102,-30.7115116119385
"am_99712","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.9343719482422,-27.4075298309326
"am_99713","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-76.4675064086914,-22.2159767150879
"am_99714","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-70.3228530883789,-25.8734378814697
"am_99715","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.9896697998047,-27.9076347351074
"am_99716","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-77.667724609375,-27.1521854400635
"am_99717","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.6661529541016,-27.5875244140625
"am_99718","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.5569458007812,-25.752592086792
"am_99719","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-77.4175415039062,-23.4058113098145
"am_99720","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.4397354125977,-29.7186508178711
"am_99721","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.6352615356445,-28.4285106658936
"am_99722","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.1042251586914,-27.4132137298584
"am_99723","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.9965972900391,-33.6897506713867
"am_99724","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.4976272583008,-29.5877914428711
"am_99725","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-69.4938507080078,-36.0645370483398
"am_99726","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.904655456543,-30.3131637573242
"am_99727","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.1714553833008,-25.1563587188721
"am_99728","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-65.577880859375,-21.9345359802246
"am_99729","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.386833190918,-33.1014556884766
"am_99730","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-75.5112915039062,-30.3822917938232
"am_99731","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.3582153320312,-29.2240200042725
"am_99732","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-76.6192016601562,-34.6879005432129
"am_99733","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-68.167121887207,-33.9621047973633
"am_99736","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-65.8766174316406,-39.2186698913574
"am_99737","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-71.2265625,-31.7642421722412
"am_99738","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.6366577148438,-32.5452499389648
"am_99739","WP-5-364-2: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-66.9004821777344,-39.7551460266113
"am_99740","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-72.8997573852539,-32.3881912231445
"am_99741","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-71.7298583984375,-31.4352245330811
"am_99742","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-72.0720138549805,-27.6665515899658
"am_99743","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-71.4700622558594,-32.1695899963379
"am_99747","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-72.310661315918,-34.4470291137695
"am_99751","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-63.1433944702148,-41.3113403320312
"am_99752","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-77.4815063476562,-26.5306339263916
"am_99754","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-62.3996162414551,-42.4884643554688
"am_99757","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.7789154052734,-26.7685279846191
"am_99761","WP-4-331: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.6152496337891,-27.4369125366211
"am_99763","WP-4-339: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.3406982421875,-25.3549060821533
"am_99764","WP-4-345: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.1359100341797,-27.8732395172119
"am_99765","WP-3-257: Kapitel 3: Berlin gestaltet Zukunft","amendment",-68.8359146118164,-34.4354667663574
"am_99766","WP-4-354: Kapitel 4: Berlin lebt Vielfalt","amendment",-70.681640625,-30.6969127655029
"am_99767","WP-4-310-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.3665542602539,-27.2836494445801
"am_99768","WP-4-217: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.1327133178711,-27.1910667419434
"am_99769","WP-4-310-3: Kapitel 4: Berlin lebt Vielfalt","amendment",-75.314811706543,-28.0073432922363
"am_99770","WP-6-323: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-63.6282730102539,-41.6205635070801
"am_99771","WP-4-351: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.6765823364258,-28.6229305267334
"am_99772","WP-4-826-2: Kapitel 4: Berlin lebt Vielfalt","amendment",-72.9958114624023,-31.6084976196289
"am_99776","WP-4-566: Kapitel 4: Berlin lebt Vielfalt","amendment",-72.7348251342773,-31.2426872253418
"am_99778","WP-4-536: Kapitel 4: Berlin lebt Vielfalt","amendment",-72.8454895019531,-35.6016960144043
"am_99780","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-63.4870719909668,-26.0308532714844
"am_99781","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-69.7226867675781,-38.1905403137207
"am_99786","WP-4-258: Kapitel 4: Berlin lebt Vielfalt","amendment",-68.2819290161133,-31.9957008361816
"am_99787","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-58.9060211181641,-43.374454498291
"am_99788","WP-3-523-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-64.0881805419922,-45.2013053894043
"am_99789","WP-3-531-2: Kapitel 3: Berlin gestaltet Zukunft","amendment",-60.3760833740234,-42.1660919189453
"am_99790","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-61.4510459899902,-41.3801803588867
"am_99791","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-61.1061019897461,-42.0537948608398
"am_99792","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-66.2912063598633,-27.3538875579834
"am_99795","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-60.5764274597168,-44.0640106201172
"am_99796","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-68.2037887573242,-27.7734413146973
"am_99797","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-57.0908203125,-46.267219543457
"am_99798","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-79.1760787963867,-32.7297286987305
"am_99799","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-58.2694625854492,-44.8959503173828
"am_99800","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-61.7377471923828,-40.5229873657227
"am_99801","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-58.7658309936523,-45.1004409790039
"am_99802","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-60.6295356750488,-42.6293907165527
"am_99805","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-70.3674621582031,-32.2530174255371
"am_99806","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-65.704719543457,-28.4647521972656
"am_99808","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.6587371826172,-29.7275161743164
"am_99809","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-56.368782043457,-41.725757598877
"am_99820","Änderungsantrag zu WP-0: Präambel","amendment",-74.6049880981445,-29.0024700164795
"am_99821","Änderungsantrag zu WP-0: Präambel","amendment",-74.5558242797852,-31.2049369812012
"am_99822","Änderungsantrag zu WP-0: Präambel","amendment",-73.8212661743164,-27.6323337554932
"am_99823","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-72.3038558959961,-27.5414733886719
"am_99824","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-72.9166717529297,-29.9317512512207
"am_99825","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-74.7650680541992,-28.9195404052734
"am_99826","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-72.9367218017578,-27.1749744415283
"am_99827","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-71.9007263183594,-29.6464099884033
"am_99828","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-74.1814498901367,-28.3028030395508
"am_99829","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-78.1998901367188,-27.5173645019531
"am_99830","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-73.7440185546875,-30.1187992095947
"am_99831","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-74.5856475830078,-25.8001861572266
"am_99832","Änderungsantrag zu WP-2: Kapitel 2: Berlin hält zusammen","amendment",-74.8440856933594,-29.8862380981445
"am_99833","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.9865036010742,-30.5708980560303
"am_99834","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-75.1424255371094,-29.9730815887451
"am_99835","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-73.6235275268555,-28.5773868560791
"am_99836","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-46.6543731689453,-12.1505718231201
"am_99837","Änderungsantrag zu WP-3: Kapitel 3: Berlin gestaltet Zukunft","amendment",-74.0413513183594,-30.1807060241699
"am_99838","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.6106033325195,-24.7596225738525
"am_99839","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-79.4978179931641,-25.6397571563721
"am_99840","WP-3-779: Kapitel 3: Berlin gestaltet Zukunft","amendment",-49.7242774963379,-14.559739112854
"am_99841","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-73.6980133056641,-28.3898677825928
"am_99842","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-74.9473495483398,-29.0500392913818
"am_99843","WP-3-777: Kapitel 3: Berlin gestaltet Zukunft","amendment",-46.1678047180176,-11.094051361084
"am_99844","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.940185546875,-26.9122924804688
"am_99845","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-78.1788482666016,-31.3725528717041
"am_99846","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-73.6059188842773,-29.296350479126
"am_99847","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-71.0896911621094,-24.2397327423096
"am_99848","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.9159469604492,-26.2114925384521
"am_99849","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-69.7370147705078,-29.40549659729
"am_99850","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-75.0672912597656,-29.7629337310791
"am_99851","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-73.9228897094727,-29.4912776947021
"am_99852","Änderungsantrag zu WP-6: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-73.7937774658203,-29.8949966430664
"am_99854","WP-3-240: Kapitel 3: Berlin gestaltet Zukunft","amendment",-69.9100723266602,-30.7599868774414
"am_99855","WP-1-352-2: Kapitel 1: Berlin bleibt lebenswert","amendment",-65.2901077270508,-37.0831527709961
"am_99857","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-69.851318359375,-33.4578170776367
"am_99858","WP-4-687-2: Kapitel 4: Berlin lebt Vielfalt","amendment",-68.4713287353516,-33.1333236694336
"am_99859","WP-3-654-4: Kapitel 3: Berlin gestaltet Zukunft","amendment",-68.1230697631836,-35.2187538146973
"am_99860","WP-5-285: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-69.7072677612305,-29.9107799530029
"am_99861","WP-5-291: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-68.3935394287109,-35.0256767272949
"am_99862","WP-5-292: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-68.6864395141602,-35.1387405395508
"am_99863","WP-5-323: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-70.1869659423828,-35.610179901123
"am_99864","WP-5-327: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-68.27734375,-35.372127532959
"am_99865","WP-5-337: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-65.5378265380859,-34.7137985229492
"am_99866","WP-5-340: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-69.4192123413086,-36.6524467468262
"am_99867","Änderungsantrag zu WP-4: Kapitel 4: Berlin lebt Vielfalt","amendment",-62.3365631103516,-40.8718757629395
"am_99868","WP-5-187-2: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-75.9581909179688,-31.6567096710205
"am_99869","WP-4-079: Kapitel 4: Berlin lebt Vielfalt","amendment",-64.573356628418,-37.986328125
"am_99870","WP-5-626: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-64.5651016235352,-37.8567314147949
"am_99871","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-62.0759239196777,-39.7122001647949
"am_99872","WP-6-068: Kapitel 6: Berlin funktioniert zuverlässig","amendment",-67.9249496459961,-35.7255706787109
"am_99873","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-71.3021087646484,-37.2407073974609
"am_99876","Änderungsantrag zu WP-1: Kapitel 1: Berlin bleibt lebenswert","amendment",-73.968147277832,-35.3217544555664
"am_99877","Änderungsantrag zu WP-5: Kapitel 5: Berlin begleitet ein Leben lang","amendment",-77.8126525878906,-27.2305355072021
"am_99878","WP-4-110: Kapitel 4: Berlin lebt Vielfalt","amendment",-69.1878433227539,-28.1405239105225
